date,open,high,low,close,volume
2021-10-11 20:45:00,0.00719600,0.00720200,0.00718700,0.00719900,1487.44400000
2021-10-11 21:00:00,0.00720000,0.00720100,0.00718100,0.00718700,1825.83500000
2021-10-11 21:15:00,0.00718800,0.00719000,0.00715600,0.00716000,1908.06400000
2021-10-11 21:30:00,0.00716000,0.00716000,0.00711300,0.00711500,2877.32500000
2021-10-11 21:45:00,0.00711500,0.00712800,0.00711000,0.00711800,1772.95000000
2021-10-11 22:00:00,0.00711900,0.00713500,0.00709700,0.00711800,4141.98700000
2021-10-11 22:15:00,0.00711800,0.00712700,0.00710700,0.00712100,1334.81600000
2021-10-11 22:30:00,0.00712200,0.00712200,0.00709300,0.00710100,966.48700000
2021-10-11 22:45:00,0.00710000,0.00710800,0.00709000,0.00709400,1209.67800000
2021-10-11 23:00:00,0.00709400,0.00710700,0.00708500,0.00710000,1405.02000000
2021-10-11 23:15:00,0.00710000,0.00714400,0.00709400,0.00714000,2209.51800000
2021-10-11 23:30:00,0.00714000,0.00715000,0.00712800,0.00715000,1311.68400000
2021-10-11 23:45:00,0.00715100,0.00718800,0.00715000,0.00718800,1349.35400000
2021-10-12 00:00:00,0.00718600,0.00720400,0.00716700,0.00720200,4087.65200000
2021-10-12 00:15:00,0.00720300,0.00720700,0.00719300,0.00720700,1415.86800000
2021-10-12 00:30:00,0.00720800,0.00720900,0.00719800,0.00720100,972.44500000
2021-10-12 00:45:00,0.00720100,0.00720100,0.00718500,0.00719300,845.99400000
2021-10-12 01:00:00,0.00719300,0.00719700,0.00718400,0.00719100,728.39900000
2021-10-12 01:15:00,0.00719100,0.00719100,0.00716000,0.00717300,1111.52400000
2021-10-12 01:30:00,0.00717300,0.00718100,0.00716600,0.00718000,681.19000000
2021-10-12 01:45:00,0.00718100,0.00720400,0.00718000,0.00718800,881.16500000
2021-10-12 02:00:00,0.00718800,0.00719100,0.00717500,0.00717900,1704.60900000
2021-10-12 02:15:00,0.00717900,0.00717900,0.00715900,0.00716900,1838.96200000
2021-10-12 02:30:00,0.00716800,0.00718900,0.00716100,0.00718700,1073.41000000
2021-10-12 02:45:00,0.00718800,0.00718800,0.00717500,0.00718100,1012.35400000
2021-10-12 03:00:00,0.00718100,0.00718400,0.00716800,0.00717400,951.25400000
2021-10-12 03:15:00,0.00717300,0.00719100,0.00717100,0.00718700,549.23600000
2021-10-12 03:30:00,0.00718700,0.00720900,0.00718700,0.00720000,1412.43600000
2021-10-12 03:45:00,0.00720000,0.00720800,0.00719000,0.00719700,1023.82800000
2021-10-12 04:00:00,0.00719600,0.00720600,0.00718300,0.00718400,1008.84900000
2021-10-12 04:15:00,0.00718400,0.00718600,0.00715800,0.00716100,1176.23900000
2021-10-12 04:30:00,0.00716000,0.00716800,0.00715400,0.00716000,1795.33900000
2021-10-12 04:45:00,0.00716100,0.00716700,0.00715000,0.00715700,1532.36500000
2021-10-12 05:00:00,0.00715500,0.00717000,0.00713800,0.00714500,3209.80500000
2021-10-12 05:15:00,0.00714600,0.00718000,0.00714500,0.00717100,1595.04500000
2021-10-12 05:30:00,0.00717100,0.00718600,0.00716200,0.00717600,810.23000000
2021-10-12 05:45:00,0.00717600,0.00718200,0.00716400,0.00716800,614.49800000
2021-10-12 06:00:00,0.00716800,0.00718800,0.00715600,0.00718300,937.43100000
2021-10-12 06:15:00,0.00718300,0.00718600,0.00717500,0.00718000,761.48600000
2021-10-12 06:30:00,0.00718000,0.00718800,0.00717800,0.00718600,746.30200000
2021-10-12 06:45:00,0.00718500,0.00719600,0.00717800,0.00718900,1081.14800000
2021-10-12 07:00:00,0.00718900,0.00719100,0.00716100,0.00716900,748.90400000
2021-10-12 07:15:00,0.00717000,0.00717300,0.00714500,0.00715200,3252.27800000
2021-10-12 07:30:00,0.00715100,0.00715100,0.00713500,0.00713900,2452.89000000
2021-10-12 07:45:00,0.00714200,0.00714600,0.00709000,0.00711800,3546.51000000
2021-10-12 08:00:00,0.00711600,0.00712100,0.00707000,0.00708600,1567.44800000
2021-10-12 08:15:00,0.00708600,0.00709100,0.00708000,0.00708600,930.96900000
2021-10-12 08:30:00,0.00708700,0.00710000,0.00708700,0.00709400,1481.87000000
2021-10-12 08:45:00,0.00709300,0.00709300,0.00706800,0.00707100,3336.31200000
2021-10-12 09:00:00,0.00707000,0.00707400,0.00705600,0.00706200,1447.22100000
2021-10-12 09:15:00,0.00706200,0.00707300,0.00705200,0.00705400,1328.04600000
2021-10-12 09:30:00,0.00705400,0.00705800,0.00703500,0.00704900,2539.67100000
2021-10-12 09:45:00,0.00705100,0.00705400,0.00703500,0.00704500,1525.23200000
2021-10-12 10:00:00,0.00704500,0.00706200,0.00703000,0.00706000,3512.79000000
2021-10-12 10:15:00,0.00706200,0.00707500,0.00706000,0.00706200,2012.70700000
2021-10-12 10:30:00,0.00706200,0.00707000,0.00704400,0.00704400,1146.02000000
2021-10-12 10:45:00,0.00704400,0.00705700,0.00702800,0.00702900,1489.84800000
2021-10-12 11:00:00,0.00703000,0.00703600,0.00702700,0.00702800,1664.99600000
2021-10-12 11:15:00,0.00702800,0.00703300,0.00701800,0.00702900,1841.49400000
2021-10-12 11:30:00,0.00703100,0.00703400,0.00702100,0.00702800,1129.10000000
2021-10-12 11:45:00,0.00702800,0.00704500,0.00693900,0.00696000,7622.08700000
2021-10-12 12:00:00,0.00696000,0.00697900,0.00691700,0.00693000,9246.81800000
2021-10-12 12:15:00,0.00693100,0.00693900,0.00691400,0.00692800,2814.85000000
2021-10-12 12:30:00,0.00692700,0.00694000,0.00691400,0.00691500,2166.55700000
2021-10-12 12:45:00,0.00691500,0.00694200,0.00690700,0.00692900,1917.28000000
2021-10-12 13:00:00,0.00693000,0.00693700,0.00691400,0.00692900,1805.28600000
2021-10-12 13:15:00,0.00692800,0.00693300,0.00692000,0.00692700,1832.46100000
2021-10-12 13:30:00,0.00692900,0.00693800,0.00692500,0.00692800,1450.67400000
2021-10-12 13:45:00,0.00692800,0.00696200,0.00692200,0.00695200,2325.57800000
2021-10-12 14:00:00,0.00695100,0.00695600,0.00692400,0.00692800,1372.48500000
2021-10-12 14:15:00,0.00692800,0.00693800,0.00692500,0.00693100,1432.39700000
2021-10-12 14:30:00,0.00693100,0.00693600,0.00691100,0.00693300,1861.12800000
2021-10-12 14:45:00,0.00693400,0.00695000,0.00690900,0.00694800,3295.63200000
2021-10-12 15:00:00,0.00694800,0.00730200,0.00694700,0.00727900,31936.24400000
2021-10-12 15:15:00,0.00728500,0.00763000,0.00725700,0.00736300,23533.11800000
2021-10-12 15:30:00,0.00736300,0.00750000,0.00734400,0.00745800,26542.98100000
2021-10-12 15:45:00,0.00746000,0.00763000,0.00741400,0.00757300,18135.22800000
2021-10-12 16:00:00,0.00757300,0.00762800,0.00752300,0.00757900,10668.77300000
2021-10-12 16:15:00,0.00758100,0.00764900,0.00748700,0.00752400,14264.11700000
2021-10-12 16:30:00,0.00752600,0.00755200,0.00747700,0.00748600,5870.00900000
2021-10-12 16:45:00,0.00748400,0.00751700,0.00746700,0.00749300,8064.90800000
2021-10-12 17:00:00,0.00749600,0.00755000,0.00748000,0.00754100,7416.04300000
2021-10-12 17:15:00,0.00754100,0.00760500,0.00754100,0.00757200,7911.62000000
2021-10-12 17:30:00,0.00757500,0.00767000,0.00757200,0.00766400,10238.95900000
2021-10-12 17:45:00,0.00766500,0.00772000,0.00763300,0.00771100,11420.37500000
2021-10-12 18:00:00,0.00771100,0.00780500,0.00770400,0.00774900,14257.11500000
2021-10-12 18:15:00,0.00774800,0.00779600,0.00773100,0.00774400,10067.26100000
2021-10-12 18:30:00,0.00774000,0.00777300,0.00772900,0.00774100,8703.39800000
2021-10-12 18:45:00,0.00774100,0.00780900,0.00773500,0.00780100,5410.91000000
2021-10-12 19:00:00,0.00780100,0.00782100,0.00776800,0.00778400,4283.70100000
2021-10-12 19:15:00,0.00778600,0.00784700,0.00778500,0.00779600,3415.19400000
2021-10-12 19:30:00,0.00779700,0.00782600,0.00777700,0.00782100,3235.29200000
2021-10-12 19:45:00,0.00782100,0.00782200,0.00770900,0.00773700,8934.73800000
2021-10-12 20:00:00,0.00773500,0.00788700,0.00773500,0.00787400,22098.32500000
2021-10-12 20:15:00,0.00787500,0.00787900,0.00783100,0.00783500,7776.06000000
2021-10-12 20:30:00,0.00783800,0.00789300,0.00782400,0.00788100,4763.81100000
2021-10-12 20:45:00,0.00788000,0.00791400,0.00786400,0.00788600,4328.55000000
2021-10-12 21:00:00,0.00788600,0.00791200,0.00786000,0.00786100,3400.62700000
2021-10-12 21:15:00,0.00786100,0.00787100,0.00782400,0.00783800,2877.58000000
2021-10-12 21:30:00,0.00783900,0.00786600,0.00783800,0.00784200,3613.93600000
2021-10-12 21:45:00,0.00784300,0.00785500,0.00782200,0.00784900,4421.67500000
2021-10-12 22:00:00,0.00784900,0.00797600,0.00784800,0.00796200,7435.10800000
2021-10-12 22:15:00,0.00796400,0.00797900,0.00790300,0.00790300,3780.90100000
2021-10-12 22:30:00,0.00790300,0.00796400,0.00787500,0.00795900,5876.56700000
2021-10-12 22:45:00,0.00795800,0.00798200,0.00792600,0.00797600,4919.56300000
2021-10-12 23:00:00,0.00797900,0.00798900,0.00794300,0.00796100,7120.30200000
2021-10-12 23:15:00,0.00796100,0.00796600,0.00788700,0.00790000,6382.67700000
2021-10-12 23:30:00,0.00790000,0.00791800,0.00789100,0.00789200,1331.79200000
2021-10-12 23:45:00,0.00789100,0.00789500,0.00781800,0.00781900,3103.28200000
2021-10-13 00:00:00,0.00781900,0.00783300,0.00778800,0.00781000,3333.45300000
2021-10-13 00:15:00,0.00781000,0.00781900,0.00779700,0.00781300,1797.44700000
2021-10-13 00:30:00,0.00781400,0.00782400,0.00778100,0.00779700,1744.41100000
2021-10-13 00:45:00,0.00779800,0.00784800,0.00779700,0.00779800,3453.78700000
2021-10-13 01:00:00,0.00779800,0.00780600,0.00776000,0.00780300,4157.48600000
2021-10-13 01:15:00,0.00780400,0.00780800,0.00778800,0.00779500,1392.80300000
2021-10-13 01:30:00,0.00779500,0.00783000,0.00778600,0.00782100,2353.24700000
2021-10-13 01:45:00,0.00782000,0.00794000,0.00782000,0.00793200,4986.17000000
2021-10-13 02:00:00,0.00793200,0.00793600,0.00789000,0.00790600,6092.90500000
2021-10-13 02:15:00,0.00790600,0.00800000,0.00788900,0.00799200,11642.23100000
2021-10-13 02:30:00,0.00799400,0.00803400,0.00794600,0.00795400,5313.53900000
2021-10-13 02:45:00,0.00795400,0.00799600,0.00792000,0.00799000,5572.97100000
2021-10-13 03:00:00,0.00799000,0.00809400,0.00797700,0.00809100,9211.26100000
2021-10-13 03:15:00,0.00809300,0.00814300,0.00808600,0.00813700,8958.83500000
2021-10-13 03:30:00,0.00813800,0.00818800,0.00811900,0.00815900,8263.13000000
2021-10-13 03:45:00,0.00815900,0.00819400,0.00812700,0.00814200,5965.31400000
2021-10-13 04:00:00,0.00814000,0.00822600,0.00812100,0.00820900,8173.00900000
2021-10-13 04:15:00,0.00821000,0.00823600,0.00815500,0.00816200,5504.69400000
2021-10-13 04:30:00,0.00816100,0.00822800,0.00815900,0.00821400,5949.49400000
2021-10-13 04:45:00,0.00821500,0.00826000,0.00819600,0.00822700,8285.02900000
2021-10-13 05:00:00,0.00822700,0.00823400,0.00814800,0.00816700,5326.70100000
2021-10-13 05:15:00,0.00816700,0.00817500,0.00813300,0.00813400,4639.01900000
2021-10-13 05:30:00,0.00813400,0.00816400,0.00812500,0.00816200,4999.45500000
2021-10-13 05:45:00,0.00816200,0.00819100,0.00815300,0.00819100,1610.66500000
2021-10-13 06:00:00,0.00819100,0.00827000,0.00816600,0.00826700,3982.53400000
2021-10-13 06:15:00,0.00826700,0.00828600,0.00823400,0.00823600,4109.80400000
2021-10-13 06:30:00,0.00823500,0.00824500,0.00821400,0.00821900,2840.42200000
2021-10-13 06:45:00,0.00821800,0.00827900,0.00820000,0.00826400,5674.21800000
2021-10-13 07:00:00,0.00826400,0.00828300,0.00824600,0.00828300,4562.20400000
2021-10-13 07:15:00,0.00828300,0.00833500,0.00828200,0.00833400,6713.90500000
